gene_name	1-2	1-3	1-4	1-5	1-6	O-1	O-2	O-3
Got2-ps1	137.606	352.119	223.946	314.686	476.101	517.812	1235.14	1021.6
Gp1ba	0	44	0	0	0	3	0	32
Gp1bb	9.68565	4.45E-25	40.48	1.50885	0	2.59E-06	10.3364	8.56E-30
Gp5	0	9	0	0	0	124	0	3
Gp6	0	0	0	0	0	4	0	36
Gp9	0	10	0	0	0	0	0	0
Gpaa1	1063	2232	2169	2834	1403	2267	3933.98	3172
Gpalpp1	609	540	388	411	601	531	989	833
Gpam	0	1	0	10	0	18	0	0
Gpank1	2195.13	2855.52	1118.05	3308.02	2874.06	4085.98	3523.78	4169.42
Gpat3	13037.6	16113.5	11822.9	11870.3	17001.7	10155.1	15847	16748.5
Gpat4	57	262	179	193	301	392	657.999	357
Gpatch1	0	26	5	0	104	26	99	346
Gpatch11	82	172	151	315	170	435	670	355
Gpatch2	0	127	99	0	11	26	0	104
Gpatch2l	1211.99	922.983	1680	1064.67	852.735	1917	1712.36	1928
Gpatch3	510	440	253	332	546	895	779	1124
Gpatch8	151	626.999	411	552.998	282	439	754.004	718
Gpbp1	14620.4	9403.37	11142.9	10024	11262.3	13474.5	14928.9	19126.8
Gpbp1l1	1202.97	1311.08	1502.19	1682.81	1092.95	1857.51	1652.52	1202.51
Gpc1	1	1267	307	84.6844	58.2196	1068	2860	2763.01
Gpc3	6	0	176	0	61	0	475.998	191
Gpcpd1	14656.7	9651.26	20511.1	10817.8	10639.8	14403	21875.5	18999.5
Gpd1l	75	1	66	185	2	353	600.999	299
Gpd2	658.001	478.999	1644.01	651.997	461.471	947.547	2884.93	2452.01
Gper1	0	0	0	0	10	0	45	0
Gpha2	0	0	0	18	113	0	0	7
Gphn	60	4	8.37421	34	0	27	78	57
Gpi-ps	8579.51	3941.23	4403.94	4251.7	3267.54	7895.22	18345.7	12101.6
Gpi1	24979.1	10858	11872	13376.4	9162.75	21569	46023.9	29826.7
Gpkow	833.882	1352.92	1222.97	918.665	1106.82	1271.85	3237.06	3921.89
Gpld1	28.7092	2.63E-32	0	0	111.71	52.6181	240.629	30.7099
Gpm6b	0	18	0	0	0	0	0	0
Gpn1	0	0	89	70	24	53	320	169
Gpn2	0	83	117	532.001	110	564.999	496.001	309
Gpn3	644.999	828.317	1255.24	1069.84	1218.35	964.246	1521.6	2211.7
Gpnmb	18193.9	5491.99	6659.99	7190.05	3471.97	3791.98	3096.02	6166.13
Gpr107	486	332	622	368	583	1345	1319	607
Gpr108	523	690.999	799.003	922.994	1013.99	944	1924.98	1767.99
Gpr132	1122	2008	2524	1918	3317	3058	2066	3194
Gpr137	118	558.002	537.999	538.006	602.002	569	983.999	1394.53
Gpr137b	3666.38	3096.52	2107.34	3525.85	4069.2	3849.85	4538.76	3417.63
Gpr137b-ps	29696.1	22728.5	19347.7	29609.6	27754.8	24252	21979.1	17820.8
Gpr137c	261.857	404	175	695.992	567	67	207	267
Gpr141	6123	4147	4739	5216	5101	9764	10359	7161
Gpr141b	33	52	0	3	45	317	56	38
Gpr143	36	0	0	0	0	0	0	0
Gpr146	1656.02	1524	2473	2570.02	2189.96	1414	2816.03	854.004
Gpr15	0	0	194.437	4	44	428.836	474.493	276.821
Gpr157	502	4	232	338	0	0	58	73
Gpr160	335.999	463	327	546.998	106	839.002	315	472.001
Gpr162	1	0	0	0	0	0	53	0
Gpr171	96	6	0	275	19	0	114	0
Gpr18	381	489	652	945	528	350	263	269
Gpr180	59	264	480	43	92	2	134	170
Gpr182	1	45	73	0	0	0	20	3
Gpr183	0	0	1	0	108	0	6	0
Gpr19	0	0	136	168.246	0	0	2.02E-17	0
Gpr21	0	0	0	0	0	0	0	19
Gpr27	418	109	345	35	0	225	554	654
Gpr3	0	14	0	21	24	0	0	7
Gpr31a	0	0	0	0	0	0	1.21E-25	36.796
Gpr31b	0	0	0	8.24E-06	0	0	45.0975	84.2458
Gpr31c	0	76	0	17	234	51	102.903	37.9582
Gpr34	0	0	0	96	0	0	7	0
Gpr35	5519.99	9254	9373.14	8151.98	14675.9	10532.5	14281.3	28314
Gpr37l1	0	0	52	1	0	0	0	0
Gpr4	1	0	0	0	0	0	52	7
Gpr55	183	83	73	28	2	89	150	228
Gpr61	0	0	0	0	149	0	0	0
Gpr65	160	885	1380	714	946	547	1549	2546
Gpr68	1089	513.998	106	691.999	637.252	955.852	693	966.626
Gpr82	0	38	0	0	5	0	0	0
Gpr83	104	3	0	0	0	0	0	0
Gpr84	503.627	1191.17	372.398	1707.71	1992.26	6852.81	7197.93	6467.31
Gpr89	0	0	5.46E-12	163	0	0	0	64
Gprasp1	384.759	115.994	86.3918	355.209	97.5659	457.419	144.37	243.026
Gprc5a	0	0	0	0	0	0	0	91
Gprc5c	0	1	161	0	0	0	136	0
Gps1	140.1	328.967	222.551	347.667	448.056	573.839	1058.54	810.625
Gps2	1592.37	1550.47	1695.44	1213.04	1324.75	1539.32	2318.45	1870.9
Gpsm1	5552	3755.07	3408.9	3017.35	4187.9	1174	750.001	1155
Gpsm2	3.43227	0	0	13.0186	366.456	0	110	0
Gpsm3	7668.99	8620.93	10597.1	9833.05	8479.52	13756.3	13686.7	12266.3
Gpt	0	0	0	0	5	115	0	0
Gpt2	30.3276	194.977	0	50.9674	3	6	0	0
Gpx1	8468.99	14755	20898.2	29728.2	14917.2	53473.7	59683.1	30503.5
Gpx2	3	0	0	0	5	0	106	0
Gpx3	0	59	0	0	0	0	60	0
Gpx4	743.242	1189.87	1875.73	1869.82	1258.8	2802.26	2537.98	2220.65
Gpx4-ps1	17.6116	29.1649	17.7702	27.6403	15.5142	51.9017	48.5307	28.4311
Gpx4-ps2	3060.14	4373.81	6011.41	6987.44	4525.75	11064.1	9476.75	7780
Gramd1a	3909.05	3546	6719.04	3642.04	2989	5473.03	8964.91	11796
Gramd1b	629	585	394	519	117	304	855.999	1059
Gramd1c	129	141	13	140	131	111	9	35
Gramd2	55	3	0	45	0	10	0	0
Gramd3	1	0	0	0	0	94.9999	0	0
Gramd4	0	0	3	51	3	82	0	2
Grap	93	656	276	147	345	788	1243	462
Grap2	23	9	0	3	62	0	11	0
Grasp	0	7	0	0	21	0	0	0
Grb2	11940.7	12517.7	14931.4	13395.1	14262.9	18703.6	20882.6	21211.5
Grcc10	344.998	729.998	814.998	1103.97	762.916	1435.11	1542.87	1291.69
Greb1l	52	0	81	0	80	0	2	0
Grem1	0	0	0	0	0	0	30	0
Grhl1	0	0	0	64	0	0	128	0
Grhl2	63	16	0	0	0	0	0	0
Grhpr	409	507.999	162	424.001	351	1094	1161	967.002
Gria3	0	0	0	0	0	0	13	0
Grik1	0	19	0	1	0	0	0	0
Grik5	0	94.0001	4	153	86.0001	62	91.0001	57
Grina	301144	270303	276947	288865	283884	235993	235413	244855
Grip2	2	30	28	0	176	87	0	4
Gripap1	2317.02	2252.99	2794.01	2873.03	2266.99	2122	2900.02	4535
Grk2	2214	1517	3279.97	1966.01	2773.01	2224	5360.2	6636.32
Grk4	82	32	41	190	81	132	38	293
Grk5	601.891	556.515	358.843	840.206	194.846	1056.76	1017.53	408.636
Grk6	474.995	979	2123.01	683.999	1056	856.002	3346.07	5185
Grm1	0	76	6	29	1	133	0	7
Grn	5087.97	5918	2843	8314.27	5064.03	7973.18	18198	13621.8
Grpel1	1448.31	1544.08	1180.81	1626.31	1572.58	4260.03	4046.09	2950.75
Grpel2	501.454	245.38	275.664	637.573	875.807	608.107	1004.09	1003.25
Grsf1	396	302	334	1030.01	592.001	1322.99	1641.99	1163.01
Grtp1	143.312	36.0827	65.2147	31.1741	197.518	170.425	74.1338	30.052
Grwd1	0	0	0	0	0	0	74.0001	0
Gsap	8103.93	7778.94	4998.95	6867.02	11568.9	8117.92	13386	11385.5
Gsdmc4	96.9999	1	53	42	4	121	0	0
Gsdmd	4138.98	3921.02	4630.01	3023.99	2640.01	4744.11	6654.92	6697.01
Gsdme	1557.98	1440	1563.99	2002.01	1173.99	1847.99	3333.06	2249
Gse1	1110.07	1278.27	1384.35	1001.44	1337.53	708.486	845.365	807.303
Gsk3a	7438.08	6155.27	6921.31	7219.19	6746.66	7102.65	7115.69	6790.68
Gsk3b	1038	1404.01	1613.01	1343	819	2241	2926.01	2544.99
Gskip	870.474	1742.37	1116.8	1618.91	1605.35	3122.47	3634.44	2048.28
Gsn	19276.8	16676.6	15445.2	10257.2	10685.3	27296.1	54226.5	37564.5
Gspt1	269.962	80.9781	168.79	444.155	170.051	539.576	1042.91	450.236
Gsr	39144	41687	57539.8	45589.4	41265	80274	104224	93104
Gss	256.18	346.983	748.996	80	491.999	1123	1132.99	1726
Gsta1	2.55924	0	0	13	0	0	0	16.9987
Gsta4	0	28	0	0	0	0	0	0
Gstcd	0	2	0	13	0	73.9999	73	49
Gstk1	0	0	2	0	0	0	13	0
Gstm1	490.585	787.574	619.306	682.982	1003.65	1186.56	2448.36	2690.57
Gstm2	0	21.3125	14.1941	0	0	24.6509	0	0
Gstm2-ps1	88.3609	92.3405	117.693	110.953	153.059	221.28	387.486	422.017
Gstm4	167	51	133.703	0	0	274	417	237
Gstm5	0	0	0	0	0	0	16	0
Gsto1	119	116	278	0	250	279	232	250
Gsto2	0	0	2	7	1	2	0	2
Gstp-ps	78.0959	66.8104	225.886	212.831	169.672	285.497	572.076	298.965
Gstp1	88.0677	97.1896	305.114	272.244	304.328	518.406	907.924	349.818
Gstp2	1.83639	2.56E-08	6.93E-08	17.925	9.03E-07	6.09651	5.09E-07	21.217
Gstp3	24	3	16	15	86	24	0	15
Gstt1	36	29	0	39	0	0	0	27
Gstt2	400	139	242	176	86	14	39	8
Gstt3	20	85.9997	0	27	260	354	78	65
Gstz1	58	44.6324	0	188	62	43	128.457	67
Gt(ROSA)26Sor	1432	2221.48	453	3235.18	3502.99	2885.71	1905.37	1056
Gtdc1	705.077	975.722	516.421	1539.01	716.265	978.283	1571.44	966.538
Gtf2a1	863.296	1121.63	730.34	921.009	743.607	1147.26	1525.32	1553.63
Gtf2a2	1360	1810.01	1931	2147	1952	2163.99	1654.01	1836.01
Gtf2b	879.376	3085.41	1874.53	2456.38	2989.52	3711.49	5436.2	3962.23
Gtf2e1	50	159.911	31	274	1	21	174	548.854
Gtf2e2	1448	2356.02	2557	2554.04	2687.96	4072.01	3399.99	3603.05
Gtf2f1	1016	1453	838	2044	1754	2358	3078	3327
Gtf2f2	1550	660	561	1503	868	903	1561	1185
Gtf2h1	2176.03	1920.98	1279.01	2631	1781.98	2253.99	2924.02	2013.01
Gtf2h2	0	61	48	50	70	34	194	220
Gtf2h3	154	8	0	223	17	125	219	103
Gtf2h4	0	44	58	0	0	0	45	64
Gtf2h5	979.009	991	1312.01	1354.98	1116.01	1636.02	1656.01	973.987
Gtf2i	0	0	0	0	0	29	67	1
Gtf2ird1	46	0	0	63	0	0	0	100.223
Gtf2ird2	27.9805	315.311	170.264	499.428	237.68	393.727	523.759	485.466
Gtf3a	0	50.7123	79.553	0	72.062	192.204	352.207	165.176
Gtf3c1	0	25	150	317	92.9999	318	337.999	285
Gtf3c2	659.321	651.13	428.999	213.677	179	639.001	1498.63	619.637
Gtf3c3	0	0	10	0	2	0	0	0
Gtf3c4	0	2	0	6	0	69	177	239
Gtf3c5	156	38	2	0	91	112	330	420.999
Gtf3c6	164	275	269	179	288	447	690	814.997
Gtpbp1	334	300	873	948	443	363	715	466
Gtpbp10	0	59.4937	0	0	0	58.2784	39.5699	15
Gtpbp2	999.999	1705.99	1273	2753	1990	1553	1419	891.998
Gtpbp3	0	0	47	55	0	6	0	18
Gtpbp4	233	273	41	193	355	326	933.003	1007.99
Gtpbp6	386.006	400.008	248.11	457.123	514.781	1000.93	867.997	1013.29
Gtpbp8	102.259	82.254	104	228.676	202	221	400.667	88.3922
Gtsf1	0	0	0	0	0	42	13	10
Guca1a	30.9991	4.99471	35.9983	15.9831	0	50	29.9993	60.9899
Gucd1	321	367	331	553.002	1035.61	994.131	4282.17	2927.04
Gucy2c	37	651	287	732.004	184	421.001	321.001	639.997
Guf1	2.23E-35	1.88E-33	0	47.0023	1.02E-19	2	69	48
Guk1	70	168	172	152	199	416	638	461.999
Gusb	214	397	194	545	383	413	1009	1008
Gvin1	18385.2	14891.7	19762	14269.8	22940	15732	18976.6	25700.2
Gxylt1	601.678	868.71	360.97	460	285.841	909.494	1294.16	833.236
Gxylt2	0	0	0	0	0	1	0	14
Gyg	4218.92	5634.87	8219.56	5897.68	7521.21	6847.98	6335.35	6739.93
Gykl1	1	7	1	5	1	0	6	2
Gypa	0	0	0	0	0	0	47	0
Gypc	0	37	0	0	0	0	0	0
Gys1	2740.91	1837.98	1366.87	2115.49	1288.48	2771.43	4965.97	3316.51
Gzf1	579	615.999	466	458	995.002	877.998	1431	1310
Gzma	0	0	0	0	0	24	0	0
Gzmb	0	0	72	0	0	60	0	0
Gzmd	0	0	49.8518	0	0	0	0	0
Gzmg	0	0	29.1482	0	0	42	0	0
Gzmk	0	0	0	0	0	38	0	0
Gzmm	31	2	0	33	0	0	0	47
H13	12994	14715.4	16710	16784.7	21413.4	14393.2	12396	11469.7
H1f0	780	731	573	272	413	582	903	878
H1f10	0	21.7516	0	0	0	0	48.9489	2
H1f2	8257.37	7290.26	9780.34	9524.63	8510.98	10169.1	9861.79	8595.46
H1f3	150.841	156.472	153.336	216.684	42.8309	32.7172	281.063	152.875
H1f4	2478.15	1050.93	3643.95	1358.25	541.84	1493.43	962.608	577.301
H1f5	34.0086	81	48.0102	18.004	0	4.01462	0	1.00024
H2-Aa	858.005	2526.02	1228	3826.06	4419.98	4494.96	5276	6799.98
H2-Ab1	3583.04	3700.06	2310.03	4355.74	5687.08	5704.06	4860.99	5786
H2-Bl	58.4515	90.4543	65.4991	52.3234	72.3111	96.3834	102.758	154.506
H2-D1	413333	463169	629356	463102	651978	595946	661814	753923
H2-DMa	54.1551	132.924	131.715	48.1397	38.3146	424.367	254.894	190.787
H2-DMb1	4	0	0	4	0	51	0	0
H2-DMb2	0	0	0	0	0	8.18E-33	0	18
H2-Ea	0	1	0	0	0	0	0	23
H2-Eb1	1752.01	3484.99	2157.02	6046.3	6669.01	6057.08	5908.03	7982.18
H2-K1	166761	138154	189482	175975	186828	218410	214011	242990
H2-K2	13151.3	8928.88	15495.2	10517.7	10246.7	9658.09	5845.92	6976.69
H2-Ke6	215.419	360.967	505.059	604.359	157.766	169.535	213.066	347.856
H2-M2	0	0	2.00526	3.00842	3.01509	2.00579	1.00294	1.00037
H2-M3	1281.17	744.083	893.003	921.343	1394.82	2109.99	2354.48	2014.25
H2-M5	2.01404	1.00387	3.01463	6.01848	3.00756	3.00677	2.00712	3.00363
H2-M6-ps	1.00034	0	3.00117	2.00056	0	1.00014	7.00156	2.00039
H2-Oa	97	0	69.9794	54	0	147.985	53	79.9723
H2-Ob	0	56	35	0	141	0	99	6
H2-Q1	82.8559	61.9674	173.61	102.548	106.101	124.667	130.965	112.522
H2-Q10	10213.8	10941.6	18511.1	13459.1	15997	19138.8	18395.3	26856.6
H2-Q2	29.0364	16.8574	109.246	24.8029	43.6297	34.5592	37.0697	36.0902
H2-Q4	4087.78	3212.28	5570.7	3739.71	4538.61	3779.88	4368.64	5245.82
H2-Q5	4514.62	2661.53	4258.71	3108.1	4356.5	4763.48	4726.95	5042.17
H2-Q6	35225.8	30172.8	34901.8	43546.2	40406.3	47180.8	49559.4	56638.3
H2-Q7	25677.2	25393.3	39152.3	47821.2	42989.7	55023.6	51035.5	57446.7
H2-T-ps	324.603	206.849	199.959	359.763	414.446	562.675	417.841	714.05
H2-T10	617.493	591.707	1242.5	1310.88	839.208	786.557	894.555	1208.07
H2-T22	11114.8	7204.75	9461.55	8597.58	11010.9	9566.78	9697.8	9500.66
H2-T23	38809.8	44176	47492.4	40331.6	51679.7	34300.8	40922.2	41188.3
H2-T24	1686.68	1986.98	2016.94	673.615	1358.16	1081.74	2026.4	2337.27
H2-T3	5.00894	1.00198	6.00719	3.00492	2.00353	6.01034	6.01468	5.01617
H2ac11	18.2215	0.0570303	6.12394	1.39E-06	6.94E-11	16.0206	3.84E-07	2.74E-06
H2ac18	918.549	924.673	1104.5	1460.72	1230.72	1599.38	1063.97	1011.41
H2ac19	14762.5	15402.1	17641.8	24730.1	20847.2	28666.9	20247.4	18579
H2ac20	15.9612	25.4335	9.77769	10.5029	9.26507	17.6582	7.59185	6.86196
H2ac21	7.66113	0.0028321	0.00142702	18.1103	0.368823	6.71E-38	0.00477778	0.0028253
H2ac4	2.81E-14	2.67815	1.05E-10	34.1481	0	3.57E-29	1.33373	1.17623
H2ac5-ps	9.20025	0	1.02711	0	0	6.36416	5.06838	10.1877
H2ac6	254.283	494.281	553.992	425.48	556.761	262.547	281.131	363.208
H2ac7	7.55E-05	22.5404	2.43E-07	7.72791	3.90E-30	8.33909	1.74183	4.14E-26
H2ac8	28.4021	16.3804	9.30755	41.8265	9.41771	34.9817	7.35781	0
H2aj	5350.95	7318.63	8144.87	10123.8	7043.58	7840.06	7625.87	6494.75
H2aw	1540.21	3144.04	2767.14	2173.83	3752.55	2978.24	1953.12	2579.4
H2ax	324.678	895.619	837.677	698.414	1042.9	1948.95	1100.82	2488.55
H2az1	5653.25	9277.66	6548.17	12724.5	12048.5	13538	16268.2	14703.2
H2az2	197	337	437	397	397	811	565	458
H2bc11	34.5176	8.53595	50.06	39.9407	14.246	12.4058	11.4629	18.8436
H2bc18	8.62866	5.79254	22.5117	2.04076	3.21176	16.1215	23.1732	2.83E-13
H2bc21	10.0799	3.00392	6.04087	44.162	61.1109	5.00437	126.381	2.0305
H2bc3	3.69765	82.2637	78.8253	152.804	40.1101	94.8281	60.6481	154.69
H2bc4	5685.53	4382.61	6140.11	4844.3	4852.01	6681.94	5572.74	5163.64
H2bc6	1993.12	1911.01	1132.81	1526.65	2393.7	2552.27	1573.37	730.088
H2bc7	5.51E-20	12.6536	5.65675	2.65229	7.44E-14	9.85352	4.62E-20	1.66088
H2bc8	35.5228	3.96772	39.2198	62.051	10.5638	43.4162	49.7787	7.57598
H2bc9	0	0	6.46E-38	3.44E-42	1.1389	0	0	95.9506
H3c1	13.484	1.40E-34	30.0106	1.90E-31	3.53E-34	5.20E-38	6.97E-28	1.37E-30
H3c11	16.0775	4.49314	4.05E-15	2.57E-19	8.7303	9.07E-31	4.00E-23	2.56E-20
H3c13	74.565	9.90E-08	1.53793	26.8709	3.34453	6.19E-11	2.21E-37	1.82E-06
H3c15	1.78E-12	1.2384	4.86E-28	1.75E-22	99.0308	3.8256	36.023	50.4596
H3c3	17.8138	3.83E-36	28.4376	110.368	103.495	5.25E-39	2.64E-26	21.0353
H3c4	32.6567	4.53765	2.3989	0	70.8279	58.7359	12.6235	51.6221
H3c6	11.598	321.43	497.682	637.389	455.501	355.937	296.755	282.093
H3c7	72.3864	79.5402	103.658	93.6046	1.35E-14	164.173	151.704	112.903
H3f3a	66044	56345.8	69941.6	101683	76134.3	99782.2	87213.8	67661.7
H3f3a-ps1	135.519	47.0074	283.559	184.533	187.105	174.252	169.579	109.342
H3f3a-ps2	129.827	105.937	262.494	188.734	106.461	109.196	130.766	92.6887
H3f3aos	0	0	27	10	0	2	28	2
H3f3b	478333	319304	657828	404760	376814	297307	219578	225776
H3f3c	2720.47	2752.58	3385.91	5111.62	3269.99	4545.21	3647.19	2918.09
H4c1	8.51E-28	32.5058	5.78759	17.9841	6.08E-29	15.2585	8.99E-34	1.32E-28
H4c12	4.76657	1.9517	2.27536	3.84E-13	3.32662	6.08E-14	2.50E-21	6.01245
H4c14	87.6324	89.079	46.0534	82.0913	35.0149	359.36	348.377	229.31
H4c2	11.3489	6.01918	2.82775	3.22E-31	4.83E-30	14.0721	5.84E-32	1.33E-24
H4c3	233.403	301.703	196.367	642.857	312.118	208.279	168.168	132.764
H4c4	9.5301	10.2686	16.7438	162.138	41.4634	332.478	189.826	255.656
H4c8	83.9545	195.284	140.077	340.418	221.877	432.768	269.195	161.343
H4c9	1175.07	805.717	1063.03	1505.88	656.693	1005.91	982.298	771.949
H4f16	3.01924	26	8	97	11	43	229	261
H60b	0	2	3	3	0	9	0	0
H6pd	0	44	183	70	53	10	226	119
Haao	118	387	433	799	284	486	1095	803.002
Habp4	62	62	74	3	120	74	211	61
Hacd1	0	4.33648	0	0	0	6.2333	0	0
Hacd2	1457.86	1575.82	2065.58	1651.69	1230.56	2896.78	2783.88	2447.46
Hacd3	0	70	64	0	27	28	1	112
Hacd4	835.379	1106.86	3022.8	2139.9	1232.85	1661.99	2620.47	1613.79
Hace1	0	19	0	39	200	0	208	69
Hacl1	76.9981	133.166	123.995	24	0	0	0	0
Hadh	1	0	31	0	0	0	0	0
Hadha	613	505	403	570	543	526	1125	968.999
Hadhb	320.787	859.847	1289.14	388.537	1409.4	1346.51	1344.04	997.036
Hadhb-ps	231.721	797.517	1391.44	287.357	1499.74	1287.15	1602.42	1134.64
Hagh	66	1	132	91	43	124	121	173
Haghl	389.946	239.418	309.013	163.226	388.79	576.855	684.204	656.44
Hal	0	39	6	104	0	11	1	135
Hamp	0	0	1	0	0	42	2	31
Hand2os1	1.51678	0	0	1.53E-23	1.06159	0	27	0
Hao1	0	0	0	0	0	0	0	34
Hapln3	0	41	0	0	0	0	0	0
Harbi1	53	130	0	28	4	107	396	341
Hars	64	192	203	24	58	302	387	357
Hars2	427.001	37	214	35	264	277	337	507
Has1	0	126	311	0	77	0	66	0
Has3	1	5	4.13E-38	5	0	0	0	0
Haspin	188	0	100	0	0	106	177	0
Hat1	569.002	997.994	986.991	988.998	844.998	714.999	923	1449
Haus1	3	32	10	23	0	234	137	182
Haus2	0	112	47	307	570	436	1019	971
Haus3	79	97.0001	2	219	324.001	295	700.999	271.999
Haus4	76	59	0	0	10	34	25	3
Haus5	0	57.2286	69.4304	28	0	53.2318	1	0
Haus6	0	14	0	0	221	105	136	136
Haus7	52	0	0	0	44	73	0	0
Haus8	2231.01	2051.02	1737.99	1836.99	1796.01	3366.05	5511.16	3412.06
Havcr2	142	569.001	397.999	647	478.999	1097.01	1501.99	480
Hax1	475.798	1165.62	697.063	1771.23	1173.28	1173.98	1422.61	1383.71
Hba-a1	963.877	4865.02	42.5456	4177.83	320.93	2032.74	14206.6	1420.76
Hba-a2	1817.17	9212.57	175.454	6623.46	511.074	3670.41	24916.1	2567.25
Hbb-bs	2025.45	10367.5	197.638	8493.66	587.567	3562.82	30626.2	3249.59
Hbb-bt	319.567	1924.48	20.3618	1425.36	107.432	777.158	5879.4	569.412
Hbegf	5857.89	815.001	2037.01	2464.02	634	597	1186	367
Hbp1	21439.9	22701.9	22942.9	24487.6	26131.7	29816.2	34405.1	29957.8
Hbs1l	891.706	939.265	862.761	1033.69	820.766	1373.17	1971.84	2003.96
Hc	79	30	0	11	15	99	44	71
Hcar1	0	3	0	0	0	0	0	13
Hcar2	500435	441464	555358	481058	535546	351299	358630	427523
Hccs	1552	748.001	1368.98	1368	2354.02	3018.98	2501.04	3246.06
Hcfc1	1	21	10	3	8	104	61	71
Hcfc1r1	626.353	771.07	848.617	1517.44	834	1569.59	1507.55	1052.26
Hcfc2	488	722	970.999	594	448	832.001	2051	1048
Hck	3410.09	4836.91	7263.91	3669.09	4577.91	12685.9	16050.8	19238.9
Hcls1	4925	5079	7013	4681	6794	6912	10752	14710
Hcrtr2	0	0	0	0	0	0	0	48
Hcst	1170	1068	1621.98	1838.01	1466	1290.01	1146	1002
Hdac1	251.399	541.886	594.843	608.3	840.109	1793.18	1933.36	1611.28
Hdac1-ps	220.444	383.61	435.589	230.467	465.076	1181.64	1480.89	1351.57
Hdac10	130	87	64	134	157	0	47	11
Hdac2	0	61	144	431	105	217	312	222
Hdac3	574.999	588	495	448.001	443	1754.01	1902.01	1207.99
Hdac4	1342	2594	3226.02	3163.01	1974	1170	1859	3948.01
Hdac5	1774	1283	1758.01	1855	2057	2145	2016.01	2734.03
Hdac6	0	0	0	149	21	0	98	0
Hdac7	247	179	114	81	40	152	214	77
Hdac8	0	0	2	0	0	0	38	0
Hdac9	0	14	0	0	0	0	1	0
Hdc	118376	182492	224151	147881	260099	224257	299704	550991
Hddc2	0	27	22	0	23	0	42	18
Hddc3	21.7611	0	0.000473252	0	0	0	52.5862	1.49E-19
Hdgf	1124	1302	660	1799	654	2692	3763.98	3872.98
Hdgfl2	625	150	146	204	247	587	276	1315
Hdgfl3	164.807	273.904	44.2101	251.014	319.799	151.558	96.6507	196.436
Hdhd2	0	32.9949	57.9741	156.258	111.931	228.941	220.992	391.673
Hdlbp	3015.01	2115.99	1688.99	2928.03	1572.99	2185.02	2361.04	2205.99
Heatr1	564.228	252.066	286.143	882.071	478.948	385.395	222	1252.01
Heatr5a	389	61	7	124	152	182	33	230
Heatr5b	1	1	0	0	246	262	113	0
Heatr6	171	356	374.001	306	124	422.001	751	568.001
Hebp1	0	2	37	0	0	0	0	0
Heca	2000.03	2660.98	1616.99	1668.99	1301.99	2698.01	4278.13	4412.94
Hectd1	15231.2	12181.7	9199.7	13097.5	11037.3	11606.2	10177.4	12455.7
Hectd2	0	0	11	0	0	0	0	7.59E-12
Hectd3	48	136	151	211	219	349.294	724.191	443.042
Hectd4	79	135	243	346.173	612	195	69	133
Hecw2	28	16	106	60	9	26	0	0
Heg1	47	65	59	353.294	3	465	3	251
Helb	115	80	318	224	60	219	181	71
Hells	0	0	0	0	0	0	51	0
Helz	0	37	49	56	72	50	4	52
Helz2	2715.02	3778.99	6513.91	3401.95	4155.08	1865	1212	1854.01
Hemk1	22	40	73	19	0	0	62	135
Herc1	1595.51	1513.08	1406.44	1550.15	1535.7	1359.9	988.489	1420.49
Herc2	27	214	88	251	182	260	73	263
Herc3	19	112	6	4	204	194	183	124
Herc4	2461	1157	1897	1322	1073	1614	3747	2701.99
Herc6	6078.91	8068.64	10438.6	7903.23	9172.37	3387.73	6004.09	8231.95
Herpud1	1139	1570.01	1178.99	1440	2397.99	3289.07	4190.04	5420.74
Herpud2	2697.01	2841	3310.97	2369.01	3977.97	3406.98	4578.01	5170.96
Hes1	1	194	3	68	0	0	9	140
Hes5	0	0	192.269	0	98	0	0	0
Hes6	115	416	0	164	24	373	370	257
Hes7	93	2	0	5	122	140	14	21
Hexa	3371	3750.72	2817	4304	3132	6111.78	9374.83	8706.86
Hexb	539.881	427.319	855.382	790.693	595.79	2546.91	5140.87	2251.83
Hexdc	1	0	0	1	0	47	11	0
Hexim1	566	1753	408	1888	907	1820	1582	1773
Hexim2	5	10	2	8	4	66	2	2
Heyl	0	1	0	0	0	0	0	68
Hfe	0	0	89	64	0	105	0	58
Hgf	512.001	360.001	204	115.566	34	23	150	28
Hgh1	73	0	176	28	0	228	262	253
Hgs	271	805.001	488	439	1127.99	872.002	1718.01	2290.01
Hgsnat	12730.6	14236.3	12748.3	12109.4	13508.8	8344.73	16523.1	17507
Hhex	256	840.003	662	1352.98	773.995	535.001	3325.02	1760.99
Hibadh	1010.8	771.867	714.816	794.957	1117.87	1101.67	1142.94	667.878
Hibch	189	72	197	42	103	210	339.914	140.967
Hic1	0	14	4	24	911	226	262	198
Hic2	40	2	27	139	17	72	58	83
Hif1a	25541.3	19320.5	25463.2	18131.1	25220.9	23442.4	31520.5	34117.8
Hif1an	424	86	16	599	339	323	276	873
Higd1a	14454.3	5732.82	7593.94	9341.58	3800.27	7241.83	3867.68	2664.12
Higd2a	1232	1848	1986	3405	2065	3318	2642	1844
Hikeshi	124.94	81.8031	314.276	552.659	349.893	570.565	880.551	388.331
Hilpda	298970	208099	197230	306864	171847	154944	101496	88394.9
Hinfp	140	501	128	211	78	449	855	1409
Hint1	228	232	286	564	293	647	481	507.999
Hint2	7	8	8	41	0	14	25	9
Hint3	93	91	122	64	47	72	123	56
